,city,date,product,plu_code,quantity,weight_lb,price_usd
807,"Washington, DC",2020-01-01,Apricot,3302,231,10.337893124530092,1.0676100483513438
808,"Washington, DC",2020-01-01,Mushroom,4650,229,7.150296790199355,1.1414335537236184
809,"Washington, DC",2020-01-01,Pear,4412,114,9.60058737299405,2.941213801747654
810,"Washington, DC",2020-01-01,Strawberries,4323,310,6.791476106876508,0.717304654722102
811,"Washington, DC",2020-01-01,Apple (Gala),4134,339,20.645742659969258,1.1959739020210691
812,"Washington, DC",2020-01-01,Strawberries,4323,397,11.631626152014361,3.2807926602661612
813,"Washington, DC",2020-01-01,Lemon,4958,482,3.143767059175298,2.415043751371559
814,"Washington, DC",2020-01-01,Cucumber,4062,296,17.515914908982815,1.7475887013832108
815,"Washington, DC",2020-01-01,Orange,4012,133,8.756123122526333,1.5876023402786814
816,"Washington, DC",2020-01-01,Blueberries,4240,204,13.146954118087889,1.8182560669491068
817,"Washington, DC",2020-01-01,Kiwi,4030,450,15.591344472626226,2.7550926470546986
818,"Washington, DC",2020-01-01,Apple (Fuji),4131,441,7.691220543486998,2.373159181920346
819,"Washington, DC",2020-01-01,Avocado,4225,438,3.2465424316935243,1.831510076194536
820,"Washington, DC",2020-01-01,Mushroom,4650,479,10.630019957339393,0.6964634503936395
821,"Washington, DC",2020-01-01,Orange,4012,361,14.280345944175497,1.202294275467284
822,"Washington, DC",2020-01-01,Grapes,4272,295,21.525711494311693,1.1914092783234083
823,"Washington, DC",2020-01-01,Kiwi,4030,175,21.40204238034785,1.1842974021099508
824,"Washington, DC",2020-01-01,Apple (Fuji),4131,385,3.951994235441089,0.7197472534142435
825,"Washington, DC",2020-01-01,Apricot,3302,134,12.067924737697469,1.917076175461989
826,"Washington, DC",2020-01-01,Peach,4404,284,10.034649482090026,1.2213439938612283
827,"Washington, DC",2020-01-01,Apple (Gala),4134,475,9.92857219586149,2.6350102320546287
828,"Washington, DC",2020-01-01,Banana,4011,438,8.506289918860421,2.055082363204565
829,"Washington, DC",2020-01-01,Tomato,4796,387,15.714986073831097,3.157183964806609
830,"Washington, DC",2020-01-01,Kiwi,4030,149,7.8353751700371514,0.7869735289830715
831,"Washington, DC",2020-01-01,Banana,4011,338,9.923875341936947,3.156677108735312
832,"Washington, DC",2020-01-01,Lemon,4958,496,21.805337493866684,2.5365968871745284
833,"Washington, DC",2020-01-01,Apple (Fuji),4131,346,17.88171348352917,3.085512662958354
834,"Washington, DC",2020-01-01,Apricot,3302,209,8.38562200064771,2.238062595087104
835,"Washington, DC",2020-01-01,Mushroom,4650,125,18.378931061690675,0.9926578786806204
836,"Washington, DC",2020-01-01,Apple (Gala),4134,128,6.574013489717618,1.0530869034817443
837,"Washington, DC",2020-01-01,Lemon,4958,450,12.121261641616004,2.5580047955852936
838,"Washington, DC",2020-01-01,Pear,4412,245,5.506051466986538,2.171195538842585
839,"Washington, DC",2020-01-01,Apple (Gala),4134,479,4.5692520509008325,1.4093264971859754
840,"Washington, DC",2020-01-01,Tomato,4796,323,19.97267736122012,2.675184597098269
841,"Washington, DC",2020-01-01,Apple (Fuji),4131,305,4.055554597498849,1.4748200559522957
842,"Washington, DC",2020-01-01,Mushroom,4650,480,19.328159421961757,2.9031109003815803
843,"Washington, DC",2020-01-01,Eggplant,4081,144,7.6765109815169135,2.1464533571386712
844,"Washington, DC",2020-01-01,Kiwi,4030,428,2.7402171161025763,1.6932372913695872
845,"Washington, DC",2020-01-01,Peach,4404,251,17.79022227455862,3.1145751595729965
846,"Washington, DC",2020-01-01,Kiwi,4030,323,9.3014739359729,1.8224218140356243
847,"Washington, DC",2020-01-01,Mushroom,4650,225,2.6970387221779677,0.8232024072902278
848,"Washington, DC",2020-01-01,Lemon,4958,133,16.972653239639477,1.8299857488716953
849,"Washington, DC",2020-01-01,Strawberries,4323,412,2.7865864276420327,3.2562306084553714
850,"Washington, DC",2020-01-01,Corn,4078,177,10.790523653663696,3.09450038127834
851,"Washington, DC",2020-01-01,Banana,4011,362,7.281211293349043,1.7473465996561572
852,"Washington, DC",2020-01-01,Peach,4404,274,12.060701375314967,2.9417319684405814
853,"Washington, DC",2020-01-01,Lemon,4958,179,15.136433565430345,1.3759739723871462
854,"Washington, DC",2020-01-01,Onion,4159,498,3.8564063360914593,2.7444247357314455
855,"Washington, DC",2020-01-01,Kiwi,4030,279,5.77335474244319,2.7514044579118493
856,"Washington, DC",2020-01-01,Blueberries,4240,112,4.268357531540096,1.6140456644468941
857,"Washington, DC",2020-01-01,Mushroom,4650,475,18.28538107960485,1.5993716615601443
858,"Washington, DC",2020-01-01,Grapes,4272,449,14.624548344453798,2.325167939020321
859,"Washington, DC",2020-01-01,Strawberries,4323,341,14.685335222212599,2.9195854991674426
860,"Washington, DC",2020-01-01,Grapes,4272,219,9.93961903420277,2.3557398449745963
861,"Washington, DC",2020-01-01,Orange,4012,424,10.758620761008935,1.969896702282131
862,"Washington, DC",2020-01-01,Grapes,4272,481,9.102953244838865,0.9591493543819525
863,"Washington, DC",2020-01-01,Banana,4011,441,17.912443621782586,2.23510623293696
864,"Washington, DC",2020-01-01,Orange,4012,151,19.761335019068795,0.6654087521717884
865,"Washington, DC",2020-01-01,Corn,4078,488,15.092316317046063,1.920487229723949
866,"Washington, DC",2020-01-01,Strawberries,4323,323,13.938692632364111,2.5836476094671528
867,"Washington, DC",2020-01-01,Onion,4159,102,8.690877458266915,2.6232243933598514
868,"Washington, DC",2020-01-01,Mushroom,4650,154,3.69864948540926,0.7235077882767655
869,"Washington, DC",2020-01-01,Orange,4012,102,13.909467393159867,1.7668253168347292
870,"Washington, DC",2020-01-01,Kiwi,4030,427,5.731067917728797,1.9268471727380532
871,"Washington, DC",2020-01-01,Apple (Fuji),4131,413,16.878732457663865,1.2931685259798542
872,"Washington, DC",2020-01-01,Eggplant,4081,473,8.018748921016233,2.196705909923185
873,"Washington, DC",2020-01-01,Grapes,4272,247,14.855879051750527,2.5735534722451123
874,"Washington, DC",2020-01-01,Orange,4012,490,4.671483465563506,2.5123389825574125
875,"Washington, DC",2020-01-01,Mushroom,4650,430,7.254262518277392,0.8703555763466284
876,"Washington, DC",2020-01-01,Kiwi,4030,415,18.447378809098154,2.1315817004186104
877,"Washington, DC",2020-01-01,Apple (Gala),4134,349,18.11485178093426,2.7448629648541103
878,"Washington, DC",2020-01-01,Apricot,3302,487,3.1075256884098055,1.187515440757852
879,"Washington, DC",2020-01-01,Lychee,4309,300,19.535528092831374,2.5433535202289934
880,"Washington, DC",2020-01-01,Apple (Gala),4134,458,4.7345799813512714,2.8545637940522286
881,"Washington, DC",2020-01-01,Banana,4011,260,14.254861790174619,0.8768060696427711
882,"Washington, DC",2020-01-01,Corn,4078,279,11.497424090839923,3.1871135907247665
883,"Washington, DC",2020-01-01,Orange,4012,475,13.234363494860009,2.60635260703275
884,"Washington, DC",2020-01-01,Banana,4011,374,16.66177713465877,2.7799460666254165
885,"Washington, DC",2020-01-01,Mushroom,4650,107,11.503202037606389,1.0722737393924036
886,"Washington, DC",2020-01-01,Apricot,3302,166,21.77447916865349,0.621414138074033
887,"Washington, DC",2020-01-01,Onion,4159,298,21.696434013871478,2.925401303637773
888,"Washington, DC",2020-01-01,Blueberries,4240,271,9.987036684202032,3.077744629827794
889,"Washington, DC",2020-01-01,Grapes,4272,497,14.255173323303461,0.9284769666963257
890,"Washington, DC",2020-01-01,Apple (Fuji),4131,456,9.040577855613083,1.8635337101994083
891,"Washington, DC",2020-01-01,Orange,4012,238,10.854828730085865,1.8231441257637926
892,"Washington, DC",2020-01-01,Strawberries,4323,383,6.736812874069438,2.475491180503741
893,"Washington, DC",2020-01-01,Pear,4412,464,2.3202305123675617,0.7303309782408178
894,"Washington, DC",2020-01-01,Corn,4078,371,2.672762386593968,2.5658599816495555
895,"Washington, DC",2020-01-01,Tomato,4796,356,3.3634168807417155,1.638811873458326
896,"Washington, DC",2020-01-01,Corn,4078,159,17.3385977728758,1.8190915732528083
897,"Washington, DC",2020-01-01,Eggplant,4081,341,11.487071308866144,2.5445732489577497
898,"Washington, DC",2020-01-01,Eggplant,4081,209,19.046471228636804,1.842507279315032
899,"Washington, DC",2020-01-01,Apple (Fuji),4131,283,13.718043933529408,3.2986909381696026
900,"Washington, DC",2020-01-01,Lemon,4958,189,5.900387595454231,2.8763234272599223
901,"Washington, DC",2020-01-01,Grapes,4272,202,14.25940737463534,2.827570085367188
902,"Washington, DC",2020-01-01,Strawberries,4323,362,19.888166316226126,2.644521946855821
903,"Washington, DC",2020-01-01,Kiwi,4030,289,17.927559084538373,0.8582928524818272
904,"Washington, DC",2020-01-01,Lemon,4958,164,12.181038112379612,2.8571868030820045
905,"Washington, DC",2020-01-01,Cucumber,4062,209,10.57595982006751,2.788088941376191
906,"Washington, DC",2020-01-01,Avocado,4225,385,15.156749497447164,3.2763835340854714
907,"Washington, DC",2020-01-01,Mushroom,4650,345,19.77722258628346,0.6828649432398379
908,"Washington, DC",2020-01-01,Mushroom,4650,152,19.861926128389314,2.603666759224143
909,"Washington, DC",2020-01-01,Orange,4012,128,5.732132649514825,1.7031121843727306
910,"Washington, DC",2020-01-01,Grapes,4272,487,7.298548010317609,2.150895717274398
911,"Washington, DC",2020-01-01,Strawberries,4323,247,4.446082394011319,2.8345186711638237
912,"Washington, DC",2020-01-01,Eggplant,4081,371,17.98374738073908,0.5872092252364383
913,"Washington, DC",2020-01-01,Corn,4078,439,4.368862078012899,0.5816848487127573
914,"Washington, DC",2020-01-01,Banana,4011,196,18.61561955609359,3.290225695015397
915,"Washington, DC",2020-01-01,Lychee,4309,114,17.466716679139065,2.6556465844740162
916,"Washington, DC",2020-01-01,Tomato,4796,338,20.885050209518525,1.4153221792774275
917,"Washington, DC",2020-01-01,Blueberries,4240,435,11.445760352676736,2.78303229699377
918,"Washington, DC",2020-01-01,Lychee,4309,245,20.80914182062261,3.2758528479142117
919,"Washington, DC",2020-01-01,Grapes,4272,233,17.746622259588914,1.1020888805622235
920,"Washington, DC",2020-01-01,Kiwi,4030,358,19.517235925234857,2.3266023557051088
921,"Washington, DC",2020-01-01,Apple (Fuji),4131,484,10.01036053802818,1.7532645044964739
922,"Washington, DC",2020-01-01,Apple (Fuji),4131,339,4.174043383495882,3.1295777192106473
923,"Washington, DC",2020-01-01,Apricot,3302,304,7.683836124511436,3.267009089828935
924,"Washington, DC",2020-01-01,Apple (Fuji),4131,162,16.499996612127873,1.804878792737145
925,"Washington, DC",2020-01-01,Apple (Gala),4134,439,9.254842552496122,1.184191093791742
926,"Washington, DC",2020-01-01,Eggplant,4081,185,9.777695291349666,2.462595488422085
927,"Washington, DC",2020-01-01,Avocado,4225,368,2.832979287300259,2.0807389476802203
928,"Washington, DC",2020-01-01,Orange,4012,347,12.524616681132466,2.1579527460969987
929,"Washington, DC",2020-01-01,Banana,4011,120,4.5973426239099355,1.7424859290011228
930,"Washington, DC",2020-01-01,Eggplant,4081,480,19.726646694680678,1.7219813951058314
931,"Washington, DC",2020-01-01,Lemon,4958,333,3.6779967203270645,2.191349587531295
932,"Washington, DC",2020-01-01,Avocado,4225,445,17.727713346108796,1.7932353583863005
933,"Washington, DC",2020-01-01,Orange,4012,307,19.111819590907544,3.1806738113053146
934,"Washington, DC",2020-01-01,Cucumber,4062,206,2.936127778561786,2.872183462500107
935,"Washington, DC",2020-01-01,Banana,4011,339,7.647841488057748,1.162613657314796
936,"Washington, DC",2020-01-01,Blueberries,4240,419,14.912984991585837,1.7054679867695086
937,"Washington, DC",2020-01-01,Avocado,4225,376,17.74455151879229,1.704953072720673
938,"Washington, DC",2020-01-01,Kiwi,4030,292,10.121241695806384,0.6071748344227672
939,"Washington, DC",2020-01-01,Apricot,3302,286,20.71898612836376,1.5962319162325003
940,"Washington, DC",2020-01-01,Avocado,4225,347,9.932236021291466,1.711458175862208
941,"Washington, DC",2020-01-01,Strawberries,4323,280,10.59439428136684,1.0764216744108126
942,"Washington, DC",2020-01-01,Avocado,4225,341,7.871149681368843,2.489655524794944
943,"Washington, DC",2020-01-01,Cucumber,4062,101,14.312618488818408,0.5871813069214114
944,"Washington, DC",2020-01-01,Lemon,4958,498,13.26449222485535,2.5608085408573973
945,"Washington, DC",2020-01-01,Lychee,4309,262,2.991349274199456,1.739991269435268
946,"Washington, DC",2020-01-01,Orange,4012,147,16.956582547537984,2.560910255776253
947,"Washington, DC",2020-01-18,Apple (Fuji),4131,297,18.51239521573298,2.579909962206148
948,"Washington, DC",2020-01-18,Lemon,4958,214,4.457163268327713,1.2357929163379595
949,"Washington, DC",2020-01-18,Peach,4404,404,20.023843412566933,2.9785056646331216
950,"Washington, DC",2020-01-18,Avocado,4225,435,9.98262488329783,3.020767952501774
951,"Washington, DC",2020-01-18,Lychee,4309,409,7.693208487844095,1.6108168965554797
952,"Washington, DC",2020-01-18,Apple (Gala),4134,221,10.561864675907419,1.6967649029800669
953,"Washington, DC",2020-01-18,Eggplant,4081,186,10.429194731498137,0.6392511426936835
954,"Washington, DC",2020-01-18,Apricot,3302,260,19.663946974836293,3.0745384530862796
955,"Washington, DC",2020-01-18,Corn,4078,215,3.595693099405617,3.0234924465883526
956,"Washington, DC",2020-01-18,Strawberries,4323,385,8.917934845853598,1.3280436006723904
957,"Washington, DC",2020-01-18,Strawberries,4323,490,11.795074515696616,1.1250334014301189
958,"Washington, DC",2020-01-18,Strawberries,4323,475,3.77394141885452,1.3319089551921934
959,"Washington, DC",2020-01-18,Apricot,3302,364,11.542642471939326,2.842043717054185
960,"Washington, DC",2020-01-18,Pear,4412,213,16.745461672032253,3.182754844031297
961,"Washington, DC",2020-01-18,Pear,4412,481,6.86343150055036,2.4832070515956732
962,"Washington, DC",2020-01-18,Tomato,4796,127,19.721466514235363,3.2506144010811115
963,"Washington, DC",2020-01-18,Grapes,4272,109,8.706935657141731,2.7573845465201887
964,"Washington, DC",2020-01-18,Lemon,4958,424,12.317933335201817,1.287456635804847
965,"Washington, DC",2020-01-18,Corn,4078,363,7.530246617784724,2.4688221402582715
966,"Washington, DC",2020-01-18,Grapes,4272,496,20.362431730190295,2.092339790321421
967,"Washington, DC",2020-01-18,Lychee,4309,380,20.11416493742727,2.214506336383056
968,"Washington, DC",2020-01-18,Kiwi,4030,328,21.955649317288774,1.9045865593478084
969,"Washington, DC",2020-01-18,Cucumber,4062,200,6.107416224665941,2.686584327090532
970,"Washington, DC",2020-01-18,Mushroom,4650,336,6.813144515966997,1.095278872770723
971,"Washington, DC",2020-01-18,Peach,4404,356,8.574420135468245,2.264331450755708
972,"Washington, DC",2020-01-18,Grapes,4272,349,9.142410441301763,3.030708520743065
973,"Washington, DC",2020-01-18,Grapes,4272,386,10.670688651036471,2.9627366712782535
974,"Washington, DC",2020-01-18,Avocado,4225,192,21.25839407062158,1.3178063458297402
975,"Washington, DC",2020-01-18,Apricot,3302,259,7.551107388176025,1.0331155880820007
976,"Washington, DC",2020-01-18,Cucumber,4062,455,12.293115521967412,2.6712197475251744
977,"Washington, DC",2020-01-18,Tomato,4796,494,21.869780203234406,0.7669781965203584
978,"Washington, DC",2020-01-18,Pear,4412,450,18.387382900109515,2.1084631426027047
979,"Washington, DC",2020-01-18,Blueberries,4240,465,14.458287372812629,2.742986845504493
980,"Washington, DC",2020-01-18,Tomato,4796,357,11.590878082532436,2.4904181769932623
981,"Washington, DC",2020-01-18,Grapes,4272,309,10.91632790155709,2.4450689198682087
982,"Washington, DC",2020-01-18,Banana,4011,405,13.772996004205199,1.426016769965645
983,"Washington, DC",2020-01-18,Grapes,4272,106,19.96689364728518,2.5124186095898042
984,"Washington, DC",2020-01-18,Eggplant,4081,189,3.695601990958676,1.2990303054219112
985,"Washington, DC",2020-01-18,Onion,4159,463,20.39455862962641,0.7444838825729676
986,"Washington, DC",2020-01-18,Avocado,4225,119,4.489813048485667,3.1100101203308443
987,"Washington, DC",2020-01-18,Apple (Fuji),4131,171,18.485159405320886,1.08303487674566
988,"Washington, DC",2020-01-18,Grapes,4272,209,17.298864093469458,2.1445117021328772
989,"Washington, DC",2020-01-18,Avocado,4225,414,4.742708102287725,1.075476808194071
990,"Washington, DC",2020-01-18,Cucumber,4062,379,13.5427005704958,1.0296330620883964
991,"Washington, DC",2020-01-18,Peach,4404,138,2.6558919942937793,2.861198271752801
992,"Washington, DC",2020-01-18,Blueberries,4240,382,19.96306722550653,1.1006360211293214
993,"Washington, DC",2020-01-18,Eggplant,4081,215,13.056835024990143,1.9998490749392661
994,"Washington, DC",2020-01-18,Cucumber,4062,398,18.513843692420053,1.7328097162069753
995,"Washington, DC",2020-01-18,Pear,4412,486,20.274127091560516,2.100698604783975
996,"Washington, DC",2020-01-18,Strawberries,4323,166,9.136811968265102,2.151577847322915
997,"Washington, DC",2020-01-18,Mushroom,4650,499,7.790173329785467,0.8785384298069403
998,"Washington, DC",2020-01-18,Blueberries,4240,245,16.63206819551997,1.3205787735176273
999,"Washington, DC",2020-01-18,Mushroom,4650,319,11.439617834193633,1.489726543496363
1000,"Washington, DC",2020-01-18,Corn,4078,491,20.840883177239448,1.3313114886521362
1001,"Washington, DC",2020-01-18,Lychee,4309,481,19.15689939861186,2.096025240328163
1002,"Washington, DC",2020-01-18,Corn,4078,480,4.368791281525046,1.5300124697503634
1003,"Washington, DC",2020-01-18,Apricot,3302,336,4.98461668631062,1.1572546764626168
1004,"Washington, DC",2020-01-18,Orange,4012,373,4.553198125539348,2.64859362145653
1005,"Washington, DC",2020-01-18,Lemon,4958,230,7.456092291744427,2.2650572168175134
1006,"Washington, DC",2020-01-18,Strawberries,4323,348,10.777878516726197,2.992365929600783
1007,"Washington, DC",2020-01-18,Mushroom,4650,485,4.049992018286139,0.6798406270798296
1008,"Washington, DC",2020-01-18,Blueberries,4240,249,4.256080091930926,3.2061749789398166
1009,"Washington, DC",2020-01-18,Lychee,4309,304,13.210355671448633,2.0169193545123565
1010,"Washington, DC",2020-01-18,Tomato,4796,277,6.330506805330516,1.9615484813228252
1011,"Washington, DC",2020-01-18,Avocado,4225,499,17.457924047624694,3.1433578980620953
1012,"Washington, DC",2020-01-18,Lychee,4309,347,8.215243574976922,2.1727745381183925
1013,"Washington, DC",2020-01-18,Lychee,4309,489,10.859581877291204,1.1998438006383367
1014,"Washington, DC",2020-01-18,Lemon,4958,178,21.89943236964755,0.7658108270377852
1015,"Washington, DC",2020-01-18,Cucumber,4062,476,18.06472080955282,2.3845566818024966
1016,"Washington, DC",2020-01-18,Apple (Gala),4134,141,7.762123408168555,2.484059487655759
1017,"Washington, DC",2020-01-18,Eggplant,4081,134,19.10099176205695,2.3019069217960353
1018,"Washington, DC",2020-01-18,Corn,4078,358,7.167013598792256,2.508948275248986
1019,"Washington, DC",2020-01-18,Tomato,4796,104,14.943361456273125,2.010602830455173
1020,"Washington, DC",2020-01-18,Avocado,4225,145,7.495042848680169,0.6676460123388097
1021,"Washington, DC",2020-01-18,Strawberries,4323,196,13.159378189453856,0.752960831404198
1022,"Washington, DC",2020-01-18,Banana,4011,307,20.3301732508,2.8813464612001556
1023,"Washington, DC",2020-01-18,Eggplant,4081,236,9.610182337043808,2.3908351614489223
1024,"Washington, DC",2020-01-18,Kiwi,4030,120,13.94155547139235,0.7915512151201256
1025,"Washington, DC",2020-01-18,Avocado,4225,306,8.688066823408008,1.336183275282383
1026,"Washington, DC",2020-01-18,Onion,4159,474,2.847451666975394,0.6868136096280069
1027,"Washington, DC",2020-01-18,Avocado,4225,379,4.82591974567622,1.910281151602976
1028,"Washington, DC",2020-01-18,Apricot,3302,297,3.6333709284663205,0.8253325139638037
1029,"Washington, DC",2020-01-18,Apple (Fuji),4131,396,14.227244733506815,0.736016988765914
1030,"Washington, DC",2020-01-18,Blueberries,4240,442,9.283357858331875,1.312244264886249
1031,"Washington, DC",2020-01-18,Corn,4078,110,14.96227610926144,0.8177026279270649
1032,"Washington, DC",2020-01-18,Banana,4011,308,14.814336661994458,0.9578471967368387
1033,"Washington, DC",2020-01-18,Onion,4159,477,6.62853442421183,1.8011110437917524
1034,"Washington, DC",2020-01-18,Tomato,4796,473,17.718025300605223,2.7414387597935277
1035,"Washington, DC",2020-01-18,Peach,4404,497,6.214078807039187,2.049583576282021
1036,"Washington, DC",2020-01-18,Mushroom,4650,107,13.679339723661544,3.2792913652490827
1037,"Washington, DC",2020-01-18,Banana,4011,410,15.953633727459238,3.0183331191772598
1038,"Washington, DC",2020-01-18,Lemon,4958,216,2.248462268151343,2.8453862301656048
1039,"Washington, DC",2020-01-18,Mushroom,4650,277,17.95154280201532,2.602526459039655
1040,"Washington, DC",2020-01-18,Apple (Gala),4134,355,17.914747962867843,2.5555163973593156
1041,"Washington, DC",2020-01-18,Eggplant,4081,297,16.772671301988886,1.2984853127389215
1042,"Washington, DC",2020-01-18,Apple (Gala),4134,415,17.471603674441578,3.236203333490994
1043,"Washington, DC",2020-01-18,Lychee,4309,362,3.2633353521581743,0.6502387620392256
1044,"Washington, DC",2020-01-18,Lemon,4958,434,20.46112401657738,2.791356237092987
1045,"Washington, DC",2020-01-18,Banana,4011,341,4.392122506815941,2.549168459675275
1046,"Washington, DC",2020-01-18,Apricot,3302,324,3.1895501986611636,2.4404847386875193
1047,"Washington, DC",2020-01-18,Orange,4012,429,14.699496317701415,1.4167534508858808
1048,"Washington, DC",2020-01-18,Avocado,4225,359,3.9890763450413944,1.3136343463673257
1049,"Washington, DC",2020-01-18,Corn,4078,113,11.185349193913863,2.1384084753342907
1050,"Washington, DC",2020-01-18,Corn,4078,168,10.33846349795349,1.6408990830066614
1051,"Washington, DC",2020-01-18,Avocado,4225,134,14.542360818339512,3.2305111711146313
1052,"Washington, DC",2020-01-18,Eggplant,4081,142,21.63363949302584,1.7095385722466745
1053,"Washington, DC",2020-01-18,Tomato,4796,360,14.216297527495772,0.7754238911555149
1054,"Washington, DC",2020-01-18,Kiwi,4030,125,19.47446189695038,2.5619687666883695
1055,"Washington, DC",2020-01-18,Apple (Gala),4134,471,8.716588417347522,0.5666468871175312
1056,"Washington, DC",2020-01-18,Peach,4404,426,5.085939170327038,3.108568460750394
1057,"Washington, DC",2020-01-18,Lemon,4958,384,4.133302053902298,2.209067175292876
1058,"Washington, DC",2020-01-18,Apple (Fuji),4131,466,8.71314783343114,2.5577901729382577
1059,"Washington, DC",2020-01-18,Blueberries,4240,361,20.95428267447278,3.0129495456465523
1060,"Washington, DC",2020-01-18,Strawberries,4323,460,6.400571628054604,2.3524463533074598
1061,"Washington, DC",2020-01-18,Corn,4078,383,6.648087186040358,2.4709376113140027
1062,"Washington, DC",2020-01-18,Banana,4011,217,17.849054921232167,2.7654851503437388
1063,"Washington, DC",2020-01-18,Grapes,4272,451,6.357688184920699,2.0046163274790163
1064,"Washington, DC",2020-01-18,Banana,4011,288,2.727142230607569,1.393954537063837
1065,"Washington, DC",2020-01-18,Blueberries,4240,112,2.2100987222976984,1.8813079259824008
1066,"Washington, DC",2020-01-18,Apricot,3302,339,9.335137442359702,1.2717601904994809
1067,"Washington, DC",2020-01-18,Avocado,4225,315,2.6033030059188604,1.904435935674701
1068,"Washington, DC",2020-01-18,Pear,4412,182,12.016213262500242,3.0012034013750966
1069,"Washington, DC",2020-01-18,Apricot,3302,371,8.295110965985806,2.803828605869785
1070,"Washington, DC",2020-01-18,Corn,4078,193,17.325331515120343,3.056192700355314
1071,"Washington, DC",2020-01-18,Orange,4012,196,4.0973062649369245,0.817646914231591
1072,"Washington, DC",2020-01-18,Orange,4012,244,3.8031678751111033,1.4300600921385922
1073,"Washington, DC",2020-01-18,Onion,4159,186,4.1002550951670855,2.897370116738603
1074,"Washington, DC",2020-01-18,Mushroom,4650,333,10.477612770861015,1.8066888417932205
1075,"Washington, DC",2020-01-18,Mushroom,4650,193,3.3037424671929334,0.5995343337533996
1076,"Washington, DC",2020-01-18,Corn,4078,442,4.645061941538007,1.5605663030408323
1077,"Washington, DC",2020-01-28,Apple (Gala),4134,200,16.488564691971987,2.5118511467706415
1078,"Washington, DC",2020-01-28,Blueberries,4240,327,10.310444837063551,2.0859752769581976
1079,"Washington, DC",2020-01-28,Pear,4412,288,20.563363000936807,1.160073841700796
1080,"Washington, DC",2020-01-28,Onion,4159,256,2.9385443835053597,0.9482701236382127
1081,"Washington, DC",2020-01-28,Grapes,4272,396,4.966501627489925,2.5298140197526666
1082,"Washington, DC",2020-01-28,Apricot,3302,323,17.98982585645281,2.0400130526511933
1083,"Washington, DC",2020-01-28,Corn,4078,132,17.62515608412214,2.717610371951014
1084,"Washington, DC",2020-01-28,Strawberries,4323,388,19.496738117653877,1.0472258238703944
1085,"Washington, DC",2020-01-28,Lemon,4958,154,13.929803890595213,2.3635844477801586
1086,"Washington, DC",2020-01-28,Peach,4404,436,15.649260900169612,2.0036520612891766
1087,"Washington, DC",2020-01-28,Pear,4412,110,10.137951451027767,2.150762372312602
1088,"Washington, DC",2020-01-28,Apple (Gala),4134,380,4.022478208225221,1.246636761771515
1089,"Washington, DC",2020-01-28,Pear,4412,186,8.495824660966173,1.445264663384296
1090,"Washington, DC",2020-01-28,Tomato,4796,171,5.491479335119948,0.9033902371418663
1091,"Washington, DC",2020-01-28,Lychee,4309,496,7.4681180181913085,1.2085563305416145
1092,"Washington, DC",2020-01-28,Eggplant,4081,124,8.67139865080826,1.3125925468746573
1093,"Washington, DC",2020-01-28,Pear,4412,254,14.792610945412891,1.0946859170333483
1094,"Washington, DC",2020-01-28,Cucumber,4062,384,4.990949373831973,1.803968802804593
1095,"Washington, DC",2020-01-28,Eggplant,4081,430,7.191267870692537,1.3995034812949598
1096,"Washington, DC",2020-01-28,Mushroom,4650,442,2.3533496874850246,2.12103424257366
1097,"Washington, DC",2020-01-28,Grapes,4272,135,14.2489299969282,3.270602431742009
1098,"Washington, DC",2020-01-28,Apple (Gala),4134,415,14.615437103388832,2.3783184459432962
1099,"Washington, DC",2020-01-28,Blueberries,4240,486,6.157947998121381,2.316712925047614
1100,"Washington, DC",2020-01-28,Orange,4012,421,7.695107435248793,1.6015689270105213
1101,"Washington, DC",2020-01-28,Grapes,4272,480,13.443377233250068,2.7309365201042968
1102,"Washington, DC",2020-01-28,Tomato,4796,402,5.3651606936007745,1.101535513601266
1103,"Washington, DC",2020-01-28,Lychee,4309,278,18.198609797842803,2.0512142778723503
1104,"Washington, DC",2020-01-28,Apple (Fuji),4131,351,10.544233727315442,2.664262294431683
1105,"Washington, DC",2020-01-28,Banana,4011,431,6.617016213200987,0.7965891721658409
1106,"Washington, DC",2020-01-28,Grapes,4272,407,4.5259377527982,3.1875038644764575
1107,"Washington, DC",2020-01-28,Lychee,4309,203,21.973998082429173,1.2344488700153307
1108,"Washington, DC",2020-01-28,Mushroom,4650,240,11.70601360811852,2.584940538054798
1109,"Washington, DC",2020-01-28,Apple (Gala),4134,121,16.213652193220334,0.7662029627361335
1110,"Washington, DC",2020-01-28,Pear,4412,219,2.9505933169275527,2.8359636198845695
1111,"Washington, DC",2020-01-28,Orange,4012,334,7.847301416285337,1.0796326155075804
1112,"Washington, DC",2020-01-28,Tomato,4796,266,2.7209880072157833,1.2294070161995478
1113,"Washington, DC",2020-01-28,Tomato,4796,316,15.913181549217553,1.7251295262365602
1114,"Washington, DC",2020-01-28,Lemon,4958,486,7.232388325920329,1.0445857544662431
1115,"Washington, DC",2020-01-28,Corn,4078,471,15.360999941919,2.6621545445639643
1116,"Washington, DC",2020-01-28,Pear,4412,184,15.432798100728544,2.6614435601048174
1117,"Washington, DC",2020-01-28,Lemon,4958,197,11.19161778795533,0.6782349977409468
1118,"Washington, DC",2020-01-28,Mushroom,4650,340,21.540542862936856,2.216917823662516
1119,"Washington, DC",2020-01-28,Tomato,4796,139,7.6036944357212635,3.248294515430462
