restaurant,Category,Name,Calories,Carbs,Fat
Jack in the Box,Seafood,Chicken Club Salad w/ Grilled Chicken Strips**,990,112,50
Jack in the Box,Salads,Egg Roll 1 pc.,370,13,20
Jack in the Box,Sides,"Seasoned Curly Fries, large",150,15,7
Jack in the Box,French Fries,Hashbrown Sticks 5 pc.,580,63,34
Jack in the Box,Breakfast,Steak & Egg Burrito (no salsa),280,26,19
Jack in the Box,Breakfast,"Iced Coffee, Caramel (regular) 24 fl oz.",810,55,50
Jack in the Box,Coffee,New York Style Cheesecake,160,28,3
Jack in the Box,Desserts,"Chicken Strips, Crispy 2 pc.",310,32,17
Jack in the Box,Kid's Meals,Big Cheeseburger,280,26,12
Jack in the Box,Burgers,Grilled Chicken Strips w/ Teriyaki Dipping Sauce,570,43,34
Jack in the Box,Chicken,Hamburger Deluxe,310,16,8
Jack in the Box,Burgers,Sourdough Steak Melt,340,33,16
Jack in the Box,Burgers,Fish and Chips (Seasonal) w/ medium French Fries,650,38,38
Jack in the Box,Seafood,Chicken Club Salad w/ Crispy Chicken Strips**,830,90,43
Jack in the Box,Salads,Chiquita® Apple Bites with Caramel,520,37,28
Jack in the Box,Sides,"Seasoned Curly Fries, medium",70,17,0
Jack in the Box,French Fries,French Toast Sticks 4 pc.,430,46,25
Jack in the Box,Breakfast,Supreme Croissant,600,68,33
Jack in the Box,Breakfast,"Flavored Iced Tea, Raspberry 24 fl oz.",450,32,27
Jack in the Box,Drinks,Mini Churros 10 pc.,80,21,0
Jack in the Box,Desserts,Breakfast Jack®,690,84,37
Jack in the Box,Kid's Meals,Beef Taco (2 Tacos),280,30,11
Jack in the Box,Tacos,Side Salad,390,33,22
Jack in the Box,Salads,"Smoothie, Strawberry Banana 16 oz.",20,4,0
Jack in the Box,Shakes,Sirloin Cheeseburger,290,73,0
Jack in the Box,Burgers,Chicken Sandwich,900,52,60
Jack in the Box,Chicken,Jack’s Spicy Chicken® w/ Cheese,410,42,21
Jack in the Box,Sandwiches,Southwest Chicken Salad w/ Grilled Chicken Strips**,610,61,26
Jack in the Box,Salads,"French Fries, large",350,29,15
Jack in the Box,French Fries,"Bacon, Egg & Cheese Biscuit",610,83,28
Jack in the Box,Breakfast,Sausage Biscuit,430,35,25
Jack in the Box,Breakfast,Kona Classic® Coffee (decaf) 16 fl oz.,460,35,30
Jack in the Box,Coffee,"Smoothie, Strawberry 24 fl oz.",10,2,0
Jack in the Box,Shakes,"Shake, Oreo® Cookie w/ Whipped Topping 24 oz.",400,99,0
Jack in the Box,Shakes,French Toast Sticks 2 pc.,1170,134,61
Jack in the Box,Kid's Meals,Hamburger Deluxe,300,34,16
Jack in the Box,Burgers,Chicken Fajita Pita made w/ Whole Grain (no salsa),340,33,16
Jack in the Box,Chicken,Bacon Ultimate Cheeseburger™,320,33,11
Jack in the Box,Burgers,Sirloin Cheeseburger with Bacon,920,45,63
Jack in the Box,Burgers,Chicken Sandwich with Bacon,990,52,66
Jack in the Box,Chicken,Sourdough Grilled Chicken Club,470,42,25
Jack in the Box,Sandwiches,Bacon Ranch Dressing,540,38,26
Jack in the Box,Salads,Mozzarella Cheese Sticks 3 pc.,260,3,26
Jack in the Box,Sides,Breakfast Jack®,280,22,16
Jack in the Box,Breakfast,Sausage Breakfast Jack®,280,30,11
Jack in the Box,Breakfast,Kona Classic® Coffee (regular) 12 fl oz.,440,31,27
Jack in the Box,Coffee,"Smoothie, Strawberry Banana 16 fl oz.",5,1,0
Jack in the Box,Shakes,"Shake, Strawberry w/ Whipped Topping 16 oz.",290,73,0
Jack in the Box,Shakes,Grilled Cheese Sandwich,780,95,38
Jack in the Box,Kid's Meals,Hamburger Deluxe with Cheese,330,34,16
Jack in the Box,Burgers,Side Salad**,420,34,23
Jack in the Box,Salads,Jr. Bacon Cheeseburger,20,4,0
Jack in the Box,Burgers,Ultimate Cheeseburger™,400,32,22
Jack in the Box,Burgers,Fish Sandwich (Seasonal),830,44,57
Jack in the Box,Sandwiches,Grilled Chicken Salad**,650,61,37
Jack in the Box,Salads,Lite Ranch Dressing,250,15,10
Jack in the Box,Salads,Egg Roll 3 pc.,150,3,15
Jack in the Box,Sides,Stuffed Jalapeños 3 pc.,440,46,22
Jack in the Box,Sides,Hearty Breakfast Bowl,220,21,12
Jack in the Box,Breakfast,Steak & Egg Burrito (w/ salsa),850,41,65
Jack in the Box,Breakfast,"Iced Coffee, Original (regular) 24 fl oz.",820,56,50
Jack in the Box,Coffee,"Smoothie, Mango 16 fl oz.",170,29,3
Jack in the Box,Shakes,"Shake, Chocolate w/ Whipped Topping 16 oz.",290,72,0
Jack in the Box,Shakes,"Chicken Strips, Grilled 2 pc.",800,101,38
Jack in the Box,Kid's Meals,Chicken Sandwich,130,2,4
Jack in the Box,Sandwiches,"Smoothie, Strawberry 16 oz.",410,42,21
Jack in the Box,Shakes,Jumbo Jack® with Cheese,270,67,0
Jack in the Box,Burgers,Chicken Fajita Pita made w/ Whole Grain (w/ salsa),580,45,34
Jack in the Box,Chicken,Jack’s Spicy Chicken®,330,35,11
Jack in the Box,Sandwiches,Southwest Chicken Salad w/ Crispy Chicken Strips**,530,60,21
Jack in the Box,Salads,"French Fries, medium",500,53,23
Jack in the Box,French Fries,Bacon Breakfast Jack®,450,61,21
Jack in the Box,Breakfast,Meaty Breakfast Burrito (w/ salsa),310,30,14
Jack in the Box,Breakfast,Kona Classic® Coffee (decaf) 12 fl oz.,620,40,37
Jack in the Box,Coffee,"Smoothie, Strawberry 16 fl oz.",5,1,0
Jack in the Box,Shakes,"Shake, Oreo® Cookie w/ Whipped Topping 16 oz.",270,67,0
Jack in the Box,Shakes,French Fries (Kid’s),810,92,43
Jack in the Box,Kid's Meals,Grilled Cheese Sandwich,230,30,10
Jack in the Box,Sandwiches,"Smoothie, Mango 16 oz.",330,34,16
Jack in the Box,Shakes,Jumbo Jack®,290,72,0
Jack in the Box,Burgers,Chicken Fajita Pita made w/ Whole Grain (no salsa),500,45,27
Jack in the Box,Chicken,Homestyle Ranch Chicken Club,320,33,11
Jack in the Box,Sandwiches,Side Salad**,730,65,35
Jack in the Box,Salads,"French Fries, small",20,4,0
Jack in the Box,French Fries,Stuffed Jalapeños 7 pc.,330,45,15
Jack in the Box,Sides,Meaty Breakfast Burrito (no salsa),510,49,29
Jack in the Box,Breakfast,Ultimate Breakfast Sandwich,610,38,37
Jack in the Box,Breakfast,"Iced Coffee, Vanilla (regular) 24 fl oz.",520,42,25
Jack in the Box,Coffee,"Smoothie, Mango 24 fl oz.",170,30,3
Jack in the Box,Shakes,"Shake, Chocolate w/ Whipped Topping 24 oz.",450,114,0
Jack in the Box,Shakes,Chiquita® Apple Bites with Caramel,1150,146,55
Jack in the Box,Kid's Meals,Chicken Sandwich with Bacon,70,17,0
Jack in the Box,Sandwiches,Chicken Teriyaki Bowl,470,42,25
Jack in the Box,Chicken,Big Cheeseburger,580,106,5
Jack in the Box,Burgers,Sirloin Swiss & Grilled Onion Burger,570,43,34
Jack in the Box,Burgers,"Chicken Strips, Crispy 4 pc.",880,52,59
Jack in the Box,Chicken,Chicken Teriyaki Bowl,560,53,24
Jack in the Box,Chicken,Creamy Southwest Dressing,690,133,6
Jack in the Box,Salads,Spicy Corn Sticks,220,3,22
Jack in the Box,Salads,Mozzarella Cheese Sticks 6 pc.,140,18,7
Jack in the Box,Sides,Breakfast Pita Pocket,560,43,33
Jack in the Box,Breakfast,Sausage Croissant,450,32,23
Jack in the Box,Breakfast,Kona Classic® Coffee (regular) 16 fl oz.,570,32,40
Jack in the Box,Coffee,"Smoothie, Strawberry Banana 24 fl oz.",10,2,0
Jack in the Box,Shakes,"Shake, Strawberry w/ Whipped Topping 24 oz.",440,108,0
Jack in the Box,Shakes,Hamburger,1120,138,54
Jack in the Box,Kid's Meals,Jr. Bacon Cheeseburger,290,32,12
Jack in the Box,Burgers,Chiquita® Apple Bites with Caramel,400,32,22
Jack in the Box,Desserts,Hamburger,70,17,0
Jack in the Box,Burgers,Sirloin Swiss & Grilled Onion Burger with Bacon,290,32,12
Jack in the Box,Burgers,"Chicken Strips, Grilled 4 pc.",970,52,65
Jack in the Box,Chicken,"Grilled Sandwich, Deli Trio",250,5,7
Jack in the Box,Sandwiches,Bacon Cheddar Potato Wedges,620,54,29
Jack in the Box,Sides,Onion Rings,680,58,42
Jack in the Box,Sides,Grilled Breakfast Sandwich,450,45,28
Jack in the Box,Breakfast,"Sausage, Egg & Cheese Biscuit",620,53,29
Jack in the Box,Breakfast,"Flavored Iced Tea, Mango 24 fl oz.",570,36,38
Jack in the Box,Drinks,Chocolate Overload™ Cake,80,21,0
Jack in the Box,Desserts,"Shake, Vanilla w/ Whipped Topping 16 oz.",300,57,7
Jack in the Box,Shakes,Hamburger with Cheese,700,76,38
Jack in the Box,Kid's Meals,Jumbo Jack®,330,32,15
Jack in the Box,Burgers,Grilled Chicken Salad**,500,45,27
Jack in the Box,Salads,Hamburger with Cheese,250,15,10
Jack in the Box,Burgers,Sourdough Jack®,330,32,15
Jack in the Box,Burgers,Fish and Chips (Seasonal) w/ small French Fries,660,40,44
Jack in the Box,Seafood,"Grilled Sandwich, Turkey, Bacon & Cheddar",710,74,37
Jack in the Box,Sandwiches,Beef Taco (1 Taco),660,53,31
Jack in the Box,Sides,"Seasoned Curly Fries, small",190,17,11
Jack in the Box,French Fries,Extreme Sausage® Sandwich,280,30,16
Jack in the Box,Breakfast,Sourdough Breakfast Sandwich,660,32,47
Jack in the Box,Breakfast,"Flavored Iced Tea, Peach 24 fl oz.",410,35,21
Jack in the Box,Drinks,Mini Churros 5 pc.,80,20,0
Jack in the Box,Desserts,"Shake, Vanilla w/ Whipped Topping 24 oz.",350,42,18
Jack in the Box,Shakes,Seasoned Curly Fries (Kid’s),1000,109,54
Jack in the Box,Kid's Meals,Jumbo Jack® with Cheese,200,21,11
Jack in the Box,Burgers,,580,45,34
Jimmy Johns,Sides,Raspberry Iced Tea,140,16,8
Jimmy Johns,Drinks,Thinny Chips,312,84,0
Jimmy Johns,Sides,Slim 6 Double provolone,130,19,5
Jimmy Johns,Sandwiches,Lemonade,545,65,16
Jimmy Johns,Drinks,Regular Chips,388,104,0
Jimmy Johns,Sides,Light Lemonade,160,18,8
Jimmy Johns,Drinks,BBQ Jimmy Chips,20,4,0
Jimmy Johns,Sides,Jalapeño Chips,160,17,9
Jimmy Johns,Sides,,150,18,7
Joe's Crab Shack,Appetizers,Caesar Salad - Shrimp,1060,104,64
Joe's Crab Shack,Salads,Fish & Chips,530,19,38
Joe's Crab Shack,Seafood,Big Shrimp Platter,1430,99,92
Joe's Crab Shack,Seafood,Shrimp Pasta Alfredo,1490,144,84
Joe's Crab Shack,Entrees,Joe's Classic Steampot,1650,158,85
Joe's Crab Shack,Seafood,Blackened Mahi Sandwich,1210,70,75
Joe's Crab Shack,Sandwiches,Grilled Malibu Shrimp,850,38,53
Joe's Crab Shack,Seafood,Sea Turtle Sundae,540,55,19
Joe's Crab Shack,Desserts,Rockin Popcorn Shrimp,1240,167,57
Joe's Crab Shack,Kid's Meals,Classic Sampler,470,19,39
Joe's Crab Shack,Appetizers,New England Clam Chowder ,1460,90,103
Joe's Crab Shack,Appetizers,Classic Cobb Salad - Shrimp,250,22,13
Joe's Crab Shack,Salads,Snapper Pontchartrain,650,39,39
Joe's Crab Shack,Seafood,Seaside Platter,1090,44,74
Joe's Crab Shack,Seafood,Dungeness Crab - excluding side of butter,1540,117,92
Joe's Crab Shack,Seafood,Samuel Adams Steampot,480,69,3
Joe's Crab Shack,Seafood,Crab Cake Sandwich,1180,72,74
Joe's Crab Shack,Sandwiches,Add Snow Crab,810,40,61
Joe's Crab Shack,Sides,Hush Puppies,260,0,23
Joe's Crab Shack,Sides,Kid's Snow Crab,700,94,34
Joe's Crab Shack,Kid's Meals,Celery & Ranch,90,7,1
Joe's Crab Shack,Kid's Meals,Crab Nachos,150,6,13
Joe's Crab Shack,Appetizers,Seafood Fun-Do,2000,130,145
Joe's Crab Shack,Appetizers,Classic Cobb Salad - Snow,1310,127,69
Joe's Crab Shack,Salads,Grilled Sunset Salmon,630,38,38
Joe's Crab Shack,Seafood,Shrimp Trio,890,66,45
Joe's Crab Shack,Seafood,King Crab - excluding side of butter,1050,96,53
Joe's Crab Shack,Seafood,Sunset Fire-Grilled Steampot,430,68,3
Joe's Crab Shack,Seafood,Surf 'n Turf Burger,1260,80,75
Joe's Crab Shack,Burgers,Broccoli Florets,1260,67,85
Joe's Crab Shack,Sides,Onion Strings,80,6,6
Joe's Crab Shack,Sides,Captain's Catch,470,61,23
Joe's Crab Shack,Kid's Meals,Rice,1060,78,70
Joe's Crab Shack,Kid's Meals,Garlicky Mussels,200,36,4
Joe's Crab Shack,Appetizers,Caesar Side Salad,880,81,42
Joe's Crab Shack,Salads,Get Stuffed Snapper,220,8,18
Joe's Crab Shack,Seafood,Caribbean Feast,830,48,43
Joe's Crab Shack,Seafood,Skillet Paella,1280,105,59
Joe's Crab Shack,Entrees,Joe's Classic Steampot For 2 (Nutritionals for 1 serving),1990,196,84
Joe's Crab Shack,Seafood,Chicken Club Sandwich - Blackened,1210,70,75
Joe's Crab Shack,Sandwiches,Popcorn Shrimp,990,36,71
Joe's Crab Shack,Seafood,Shrimply Grilled Shrimp,990,98,54
Joe's Crab Shack,Kid's Meals,French Fries,310,40,8
Joe's Crab Shack,Kid's Meals,Double Dip,300,38,15
Joe's Crab Shack,Appetizers,Caesar Salad - Chicken,1260,96,81
Joe's Crab Shack,Salads,Crunchy Catfish,670,18,46
Joe's Crab Shack,Seafood,Ribeye,1440,123,94
Joe's Crab Shack,Entrees,Pasta-laya,1150,26,82
Joe's Crab Shack,Entrees,Bean Town Bake,1820,161,94
Joe's Crab Shack,Seafood,The Orleans,1470,73,78
Joe's Crab Shack,Seafood,Fish & Shrimp,1310,72,65
Joe's Crab Shack,Seafood,Key Lime Wave,1540,111,92
Joe's Crab Shack,Desserts,Fish Fingers,1230,162,55
Joe's Crab Shack,Kid's Meals,Paint a Crab,600,23,46
Joe's Crab Shack,Kid's Meals,"Calamari, Fried",350,75,6
Joe's Crab Shack,Appetizers,Great Balls of Fire,900,61,58
Joe's Crab Shack,Appetizers,Chicken Chipotle Caesar,970,75,66
Joe's Crab Shack,Salads,Maui Mahi,760,42,46
Joe's Crab Shack,Seafood,East Coast Platter,680,49,28
Joe's Crab Shack,Seafood,Steak & Malibu Shrimp,2110,143,144
Joe's Crab Shack,Entrees,Old Bay Steampot,660,48,22
Joe's Crab Shack,Seafood,Chicken Club Sandwich - Grilled,1200,72,74
Joe's Crab Shack,Sandwiches,Add Coconut Shrimp,790,36,49
Joe's Crab Shack,Sides,Ear of Corn,420,42,24
Joe's Crab Shack,Sides,Mini Beach Burgers,60,14,1
Joe's Crab Shack,Kid's Meals,Corn on the Cob,760,68,41
Joe's Crab Shack,Kid's Meals,Clam Chowder,30,7,0
Joe's Crab Shack,Appetizers,Mozzarella Sticks,320,26,17
Joe's Crab Shack,Appetizers,Classic Cobb Salad - Chicken,710,68,36
Joe's Crab Shack,Salads,Salmon Orleans,790,38,46
Joe's Crab Shack,Seafood,Fisherman's Platter,1000,34,65
Joe's Crab Shack,Seafood,Crab Daddy Feast - excluding side of butter,1970,137,129
Joe's Crab Shack,Seafood,Garlic Herb,510,69,4
Joe's Crab Shack,Seafood,Ragin' Cajun,5,0,0
Joe's Crab Shack,Seafood,Chipotle Bacon Cheeseburger,1590,89,107
Joe's Crab Shack,Burgers,Add Fried Shrimp,1010,47,68
Joe's Crab Shack,Sides,French Fries,330,27,17
Joe's Crab Shack,Sides,Mini Steampot,370,47,19
Joe's Crab Shack,Kid's Meals,Apple Sauce,390,35,15
Joe's Crab Shack,Kid's Meals,Crazy Good Crab Dip,90,24,0
Joe's Crab Shack,Appetizers,Aruba Shrimp Salad,1270,92,87
Joe's Crab Shack,Salads,House Side Salad ,860,60,61
Joe's Crab Shack,Salads,Homestyle Chicken Tenders,120,10,7
Joe's Crab Shack,Entrees,Crab Cake Dinner,1450,93,81
Joe's Crab Shack,Entrees,Snow Crab - excluding side of butter,1470,82,109
Joe's Crab Shack,Seafood,The Diablo Steampot,470,68,4
Joe's Crab Shack,Seafood,Crab Stuffed Shrimp,1420,96,84
Joe's Crab Shack,Seafood,Coleslaw,710,48,37
Joe's Crab Shack,Sides,Chocolate Shack Attack,110,13,7
Joe's Crab Shack,Desserts,Chicken Dippers,1530,225,63
Joe's Crab Shack,Kid's Meals,Strawberry Sundae,590,23,33
Joe's Crab Shack,Kid's Meals,Crab Stuffed Mushrooms,290,39,14
Joe's Crab Shack,Appetizers,Aruba Chicken Salad,800,76,40
Joe's Crab Shack,Salads,Crab Cake Chipotle Caesar,780,37,49
Joe's Crab Shack,Salads,Joe's Steak Deal,970,52,72
Joe's Crab Shack,Entrees,The Big Hook Up,710,53,32
Joe's Crab Shack,Seafood,Lobster Daddy Feast - excluding side of butter,2750,220,168
Joe's Crab Shack,Seafood,Sunset Fire-Grilled Steampot For 2 (Nutritionals for 1 serving),580,69,4
Joe's Crab Shack,Seafood,Coconut Shrimp,1260,80,75
Joe's Crab Shack,Seafood,Cheesy New Potatoes,1230,127,72
Joe's Crab Shack,Sides,Big Cheese Cheesecake,250,19,15
Joe's Crab Shack,Desserts,Cheesy Mac,980,85,64
Joe's Crab Shack,Kid's Meals,Veggies,260,35,9
Joe's Crab Shack,Kid's Meals,Diablo Mussels,40,3,3
Joe's Crab Shack,Appetizers,Caesar Salad,1060,89,54
Joe's Crab Shack,Salads,Blackened Tilapia,450,18,37
Joe's Crab Shack,Seafood,Pan Fried Cheesy Chicken,1190,44,64
Joe's Crab Shack,Entrees,Crawfish Half 'n Half,1590,110,100
Joe's Crab Shack,Entrees,Dipping Butter,860,72,47
Joe's Crab Shack,Seafood,Spicy Boil,400,0,44
Joe's Crab Shack,Seafood,The KJ Steampot,5,1,0
Joe's Crab Shack,Seafood,Crispy Shrimp,1330,77,85
Joe's Crab Shack,Seafood,Crabby Apple Crumble,1060,100,58
Joe's Crab Shack,Desserts,Pizza,1400,227,51
Joe's Crab Shack,Kid's Meals,Chocolate Sundae,450,61,15
Joe's Crab Shack,Kid's Meals,,340,50,14
KFC,Chicken,EC Chicken- Drumstick,120,3,7
KFC,Chicken,Grilled Chicken- Breast,150,5,10
KFC,Chicken,HBBQ Hot Wings® (1),220,0,7
KFC,Wings,Fiery Buffalo Hot Wings® Value Box,80,8,4
KFC,Entrees,Crispy Chicken BLT Salad without Dressing,510,51,28
KFC,Salads,Green Beans,360,18,19
KFC,Sides,Country Fried Steak with Peppered White Gravy,25,4,0
KFC,Entrees,EC Chicken- Breast,420,25,29
KFC,Chicken,Hot Wings® (1),510,16,33
KFC,Wings,Hot Wings® Value Box,70,4,4
KFC,Entrees,Caesar Side Salad without Dressing & Croutons,490,45,27
KFC,Salads,Parmesan Garlic Croutons Pouch (1),40,2,2
KFC,Salads,"Corn on the Cob (5.5"")",70,8,3
KFC,Sides,Country Fried Steak without Peppered White Gravy,140,33,1
KFC,Entrees,Lil' Bucket™ Strawberry Shortcake Parfait Cup,390,21,27
KFC,Desserts,Spicy Crispy- Drumstick,200,35,7
KFC,Chicken,Crispy Strips (2),160,5,10
KFC,Chicken,"KFC Snacker® with Crispy Strip, Buffalo",260,11,14
KFC,Sandwiches,Doublicious with OR Filet,270,31,9
KFC,Sandwiches,EC Drumstick Value Box,520,40,25
KFC,Entrees,Potato Wedges,440,39,25
KFC,Sides,Potato Salad,290,35,15
KFC,Sides,Spicy Crispy- Thigh,210,26,11
KFC,Chicken,KFC® OR Filet,360,13,27
KFC,Chicken,"KFC Snacker® with Crispy Strip, Ultimate Cheese",200,8,9
KFC,Sandwiches,Chicken Pot Pie,280,31,11
KFC,Chicken,Grilled Thigh Value Box,790,66,45
KFC,Entrees,Cole Slaw,460,34,25
KFC,Sides,Apple Turnover (1),150,21,6
KFC,Desserts,OR Chicken- Breast,250,33,12
KFC,Chicken,EC Chicken- Thigh,360,11,21
KFC,Chicken,Grilled Chicken- Drumstick,340,10,24
KFC,Chicken,Fiery Buffalo Hot Wings® (1),90,0,4
KFC,Wings,HBBQ Hot Wings® Value Box,70,5,4
KFC,Entrees,House Side Salad without Dressing,540,58,28
KFC,Salads,Mashed Potatoes with Gravy,15,3,0
KFC,Sides,Macaroni Salad,120,19,4
KFC,Sides,Oreo® Cookies and Crème Pie Slice,190,22,10
KFC,Desserts,Spicy Crispy- Breast,290,34,16
KFC,Chicken,Crispy Strips (3),420,12,25
KFC,Chicken,KFC Snacker® with Crispy Strip without Sauce,390,17,21
KFC,Sandwiches,Double Down with OR Filet,260,29,9
KFC,Sandwiches,OR Drumstick Value Box,610,18,37
KFC,Entrees,Hidden Valley® The Original Ranch® Fat Free Dressing (1),400,37,22
KFC,Salads,Macaroni and Cheese,35,8,0
KFC,Sides,Sweet Life® Chocolate Chip Cookie,160,19,7
KFC,Desserts,Spicy Crispy- Whole Wing,160,21,8
KFC,Chicken,Grilled Chicken- Thigh,170,6,12
KFC,Chicken,KFC Snacker® with Crispy Strip,170,0,10
KFC,Sandwiches,Grilled Drumstick Value Box,310,30,15
KFC,Entrees,Heinz Buttermilk Ranch Dressing (1),380,34,19
KFC,Salads,Mashed Potatoes without Gravy,160,1,17
KFC,Sides,KFC® Cornbread Muffin,90,15,3
KFC,Sides,Sweet Life® Oatmeal Raisin Cookie,210,28,9
KFC,Desserts,OR Chicken- Drumstick,150,22,6
KFC,Chicken,Popcorn Chicken-Kids,120,3,7
KFC,Chicken,"KFC Snacker®, Honey BBQ",260,12,17
KFC,Sandwiches,KFC Famous Bowls®-Mashed Potato with Gravy,210,32,3
KFC,Entrees,OR Thigh Value Box,680,74,31
KFC,Entrees,Biscuit,540,42,32
KFC,Sides,Café Valley Bakery® Chocolate Chip Cake (6 slices per cake),180,23,8
KFC,Desserts,OR Chicken- Thigh,300,39,15
KFC,Chicken,Popcorn Chicken-Individual,250,7,17
KFC,Chicken,Crispy Twister®,400,18,26
KFC,Sandwiches,Snack-Size Bowl,610,52,33
KFC,Entrees,EC Thigh Value Box,260,26,13
KFC,Entrees,KFC® Gizzards,630,45,39
KFC,Sides,Lil' Bucket™ Lemon Crème Parfait Cup,200,15,11
KFC,Desserts,EC Chicken- Whole Wing,400,65,13
KFC,Chicken,Popcorn Chicken-Large,190,6,13
KFC,Chicken,Crispy Twister® without Sauce,560,26,37
KFC,Sandwiches,Popcorn Chicken Value Box,490,51,20
KFC,Entrees,Crispy Chicken Caesar Salad without Dressing & Croutons,680,53,41
KFC,Salads,KFC® Creamy Parmesan Caesar Dressing (1),340,16,18
KFC,Salads,KFC® Livers,260,4,26
KFC,Sides,Lil' Bucket™ Chocolate Crème Parfait Cup,180,11,10
KFC,Desserts,Reese's® Peanut Butter Pie Slice,280,37,13
KFC,Desserts,,310,31,19
McDonald's,Burgers,Angus Deluxe,250,31,9
McDonald's,Burgers,Premium Crispy Chicken Ranch BLT Sandwich,750,61,39
McDonald's,Sandwiches,Angus Chipotle BBQ Bacon Snack Wrap,540,56,23
McDonald's,Wraps,Chicken Selects® Premium Breast Strips,400,30,22
McDonald's,Chicken,Premium Bacon Ranch Salad (without chicken),400,23,24
McDonald's,Salads,"Bacon, Egg & Cheese Biscuit",140,10,7
McDonald's,Breakfast Sandwiches,"Sausage, Egg & Cheese McGriddles®",420,37,23
McDonald's,Breakfast Sandwiches,Hash Brown,560,48,32
McDonald's,Breakfast,Fruit 'n Yogurt Parfait,150,15,9
McDonald's,Desserts,Strawberry Sundae,160,31,2
McDonald's,Desserts,Sugar Cookie,280,49,6
McDonald's,Desserts,Chocolate Triple Thick® Shake,160,21,7
McDonald's,Shakes,Strawberry Triple Thick® Shake,770,134,18
McDonald's,Shakes,Iced Coffee Caramel,1110,194,26
McDonald's,Coffee,Iced Coffee Vanilla,130,21,5
McDonald's,Coffee,Nonfat Cappuccino,190,29,8
McDonald's,Coffee,Nonfat Caramel Latte,80,12,0
McDonald's,Coffee,Nonfat Vanilla Latte,260,53,0
McDonald's,Coffee,Mocha with Nonfat Milk,180,37,0
McDonald's,Coffee,Iced Nonfat Caramel Latte,280,50,6
McDonald's,Coffee,Iced Mocha with Nonfat Milk,190,40,0
McDonald's,Coffee,Latte ,270,43,8
McDonald's,Coffee,Hazelnut Cappuccino,150,11,8
McDonald's,Coffee,Vanilla Latte,240,42,6
McDonald's,Coffee,Hot Chocolate,330,53,9
McDonald's,Drinks,Iced Hazelnut Latte,300,41,12
McDonald's,Coffee,Iced Mocha,230,41,6
McDonald's,Coffee,Frappe Mocha,310,42,13
McDonald's,Coffee,Wild Berry Smoothie,450,62,20
McDonald's,Shakes,Quarter Pounder® with Cheese,260,60,1
McDonald's,Burgers,McRib ®,510,40,26
McDonald's,Sandwiches,Honey Mustard Snack Wrap® (Crispy),500,44,26
McDonald's,Wraps,Small French Fries,330,34,16
McDonald's,French Fries,Side Salad,230,29,11
McDonald's,Salads,Sausage Biscuit,20,4,0
McDonald's,Breakfast Sandwiches,Big Breakfast with Hotcakes,430,34,27
McDonald's,Breakfast,McFlurry® with OREO® Cookies,1090,111,56
McDonald's,Desserts,Strawberry McCafe® Shake,580,89,19
McDonald's,Shakes,Vanilla Triple Thick Shake®,570,92,17
McDonald's,Shakes,Iced Coffee Hazelnut,1110,193,26
McDonald's,Coffee,Iced Coffee with Sugar Free Vanilla Syrup,190,29,8
McDonald's,Coffee,Nonfat Latte,120,16,11
McDonald's,Coffee,Nonfat Hazelnut Latte,120,18,0
McDonald's,Coffee,Nonfat Cappuccino with Sugar Free Vanilla Syrup,180,37,0
McDonald's,Coffee,Hot Chocolate with Nonfat Milk,70,19,0
McDonald's,Drinks,Iced Nonfat Vanilla Latte,390,68,6
McDonald's,Coffee,Nonfat Caramel Mocha,140,31,0
McDonald's,Coffee,Caramel Cappuccino,280,49,4
McDonald's,Coffee,Hazelnut Latte,240,41,6
McDonald's,Coffee,Latte with Sugar Free Vanilla Syrup,330,53,9
McDonald's,Coffee,Iced Caramel Latte,130,17,7
McDonald's,Coffee,Iced Caramel Mocha,230,40,6
McDonald's,Coffee,Strawberry Banana Smoothie,380,48,16
McDonald's,Shakes,Double Quarter Pounder® with Cheese,260,60,1
McDonald's,Burgers,Premium Grilled Chicken Classic Sandwich,740,40,42
McDonald's,Sandwiches,Honey Mustard Snack Wrap® (Grilled),360,41,9
McDonald's,Wraps,Medium French Fries,260,27,9
McDonald's,French Fries,Snack Size Fruit & Walnut Salad,380,48,19
McDonald's,Salads,Sausage Biscuit,210,31,8
McDonald's,Breakfast Sandwiches,Big Breakfast with Hotcakes,480,39,31
McDonald's,Breakfast,Baked Hot Apple Pie,1150,116,60
McDonald's,Desserts,"Chocolate McCafe® Shake
",250,32,13
McDonald's,Shakes,Strawberry McCafe® Shake,580,94,17
McDonald's,Shakes,Vanilla Triple Thick® Shake,710,116,20
McDonald's,Shakes,Iced Coffee Hazelnut,420,72,10
McDonald's,Coffee,Sweet Tea,270,43,11
McDonald's,Tea,Nonfat Caramel Cappuccino,110,27,0
McDonald's,Coffee,Nonfat Hazelnut Latte,150,33,0
McDonald's,Coffee,Nonfat Cappuccino with Sugar Free Vanilla Syrup,220,46,0
McDonald's,Coffee,Iced Nonfat Latte,80,22,0
McDonald's,Coffee,Iced Nonfat Vanilla Latte,50,7,0
McDonald's,Coffee,Nonfat Caramel Mocha,150,33,0
McDonald's,Coffee,Caramel Cappuccino,240,41,4
McDonald's,Coffee,Vanilla Cappuccino,290,49,8
McDonald's,Coffee,Latte with Sugar Free Vanilla Syrup,200,34,5
McDonald's,Coffee,Iced Hazelnut Latte,160,21,8
McDonald's,Coffee,Iced Caramel Mocha,160,31,3
